URL,Owner,Name,Description,Categories,Use Cases,Tags,Last Updated,Downloads,Gated
https://huggingface.co/datasets/pkarypis/ultrachat_filtered,pkarypis,ultrachat_filtered,,"SFT, Chat/Conversation",Chatbot Training,"size_categories:100K<n<1M, format:parquet, modality:text, library:datasets, library:dask, library:mlcroissant, library:polars, region:us",2023-11-16T23:05:33.000Z,160,No
https://huggingface.co/datasets/pratyushmaini/alpaca_model_preference,pratyushmaini,alpaca_model_preference,,Preference Data,"LLM Alignment, Preference Optimization","size_categories:1K<n<10K, format:json, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2024-10-29T13:09:22.000Z,19,No
https://huggingface.co/datasets/pratyushmaini/alpaca_model_preference_gpt4o_sonnet,pratyushmaini,alpaca_model_preference_gpt4o_sonnet,,Preference Data,"LLM Alignment, Preference Optimization","size_categories:1K<n<10K, format:json, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2024-10-31T06:12:53.000Z,10,No
https://huggingface.co/datasets/prhegde/preference-data-math-stack-exchange,prhegde,preference-data-math-stack-exchange,,Preference Data,"LLM Alignment, Reasoning/Code, Preference Optimization","license:apache-2.0, size_categories:10K<n<100K, format:json, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2023-12-13T10:16:15.000Z,28,No
https://huggingface.co/datasets/psyche/anthropic-hh-rlhf,psyche,anthropic-hh-rlhf,,"RLHF, Preference Data",LLM Alignment,"size_categories:100K<n<1M, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2024-03-11T03:37:30.000Z,12,No
https://huggingface.co/datasets/pvduy/airoboros_preference_synthesis_vicuna_oa,pvduy,airoboros_preference_synthesis_vicuna_oa,,Preference Data,"LLM Alignment, Preference Optimization","size_categories:100K<n<1M, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2023-07-02T01:29:46.000Z,8,No
https://huggingface.co/datasets/pvduy/hh_shp_oa_gpt4_rm_dataset_vicuna_format,pvduy,hh_shp_oa_gpt4_rm_dataset_vicuna_format,,Preference Data,General NLP,"size_categories:100K<n<1M, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2023-04-28T08:54:20.000Z,7,Yes
https://huggingface.co/datasets/pvduy/hh_shp_oa_gpt4_rm_dataset_vicuna_formatoa,pvduy,hh_shp_oa_gpt4_rm_dataset_vicuna_formatoa,,Preference Data,General NLP,"size_categories:100K<n<1M, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2023-05-01T11:44:14.000Z,8,Yes
https://huggingface.co/datasets/reciperesearch/dolphin-sft-v0.1-preference,reciperesearch,dolphin-sft-v0.1-preference,,"SFT, Preference Data","LLM Alignment, Preference Optimization","task_categories:text-generation, language:en, license:apache-2.0, size_categories:10K<n<100K, format:json, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars",2024-04-23T13:14:24.000Z,51,No
https://huggingface.co/datasets/reciprocate/vicuna-fair-eval,reciprocate,vicuna-fair-eval,,Preference Data,General NLP,"size_categories:n<1K, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2023-06-15T14:47:39.000Z,8,No
https://huggingface.co/datasets/reciprocate/vicuna-fair-eval_format-oa,reciprocate,vicuna-fair-eval_format-oa,,Preference Data,General NLP,"size_categories:n<1K, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2023-06-17T10:12:00.000Z,6,No
https://huggingface.co/datasets/reciprocate/vicuna_benchmark_pairwise,reciprocate,vicuna_benchmark_pairwise,,Preference Data,General NLP,"size_categories:n<1K, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2023-05-26T12:11:39.000Z,46,No
https://huggingface.co/datasets/reciprocate/vicuna_fair_eval_dataset,reciprocate,vicuna_fair_eval_dataset,,Preference Data,General NLP,"size_categories:n<1K, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2023-06-15T14:46:45.000Z,5,No
https://huggingface.co/datasets/rishab12023/my_pihkal-tihkal-orpo-dpo-dataset,rishab12023,my_pihkal-tihkal-orpo-dpo-dataset,,"DPO, Preference Data, Chat/Conversation","Chatbot Training, Preference Optimization","size_categories:1K<n<10K, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2024-07-15T12:01:56.000Z,4,No
https://huggingface.co/datasets/rishab12023/my_pihkal-tihkal-orpo-dpo-dataset_p,rishab12023,my_pihkal-tihkal-orpo-dpo-dataset_p,,"DPO, Preference Data, Instruction Tuning","Instruction Following, Preference Optimization","size_categories:1K<n<10K, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2024-07-16T06:52:38.000Z,4,No
https://huggingface.co/datasets/sayan1101/reward_test_custom_dataset_RLHF,sayan1101,reward_test_custom_dataset_RLHF,,"RLHF, Preference Data",LLM Alignment,"size_categories:n<1K, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2023-10-23T11:55:58.000Z,5,No
https://huggingface.co/datasets/scottgeng00/olmo-3-preference-mix-deltas-100k_base_complement-only_misc_sft_unused,scottgeng00,olmo-3-preference-mix-deltas-100k_base_complement-only_misc_sft_unused,,"SFT, Preference Data","LLM Alignment, Reasoning/Code, Preference Optimization","size_categories:100K<n<1M, format:parquet, modality:text, library:datasets, library:dask, library:mlcroissant, library:polars, region:us",2025-09-04T00:33:54.000Z,127,No
https://huggingface.co/datasets/scottgeng00/olmo-3-preference-mix-deltas-chat0.35_ablate_misc_sft_unused,scottgeng00,olmo-3-preference-mix-deltas-chat0.35_ablate_misc_sft_unused,,"SFT, Preference Data, Chat/Conversation","LLM Alignment, Chatbot Training, Reasoning/Code, Preference Optimization","size_categories:1M<n<10M, format:parquet, modality:text, library:datasets, library:dask, library:mlcroissant, library:polars, region:us",2025-09-06T00:33:27.000Z,646,No
https://huggingface.co/datasets/scottgeng00/olmo-3-preference-mix-deltas_reasoning-yolo_scottmix-DECON-qwen32b_sft,scottgeng00,olmo-3-preference-mix-deltas_reasoning-yolo_scottmix-DECON-qwen32b_sft,,"SFT, Preference Data","LLM Alignment, Reasoning/Code, Preference Optimization","size_categories:100K<n<1M, format:parquet, modality:text, library:datasets, library:dask, library:mlcroissant, library:polars, region:us",2025-09-27T00:35:02.000Z,42,No
https://huggingface.co/datasets/sdiazlor/math-preference-dataset,sdiazlor,math-preference-dataset,,"DPO, Preference Data, Instruction Tuning","LLM Alignment, Instruction Following, Reasoning/Code, Preference Optimization","language:en, size_categories:n<1K, format:parquet, modality:tabular, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, library:distilabel",2024-11-28T23:13:49.000Z,78,No
https://huggingface.co/datasets/snorkelai/Snorkel-Mistral-PairRM-DPO-Dataset,snorkelai,Snorkel-Mistral-PairRM-DPO-Dataset,,"DPO, Preference Data",Preference Optimization,"task_categories:text-generation, license:apache-2.0, size_categories:10K<n<100K, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2024-01-23T04:31:44.000Z,85,No
https://huggingface.co/datasets/tarsur909/anthropic_hh_pref_processed,tarsur909,anthropic_hh_pref_processed,,Preference Data,General NLP,"size_categories:100K<n<1M, format:parquet, modality:tabular, modality:text, library:datasets, library:dask, library:mlcroissant, library:polars, region:us",2025-07-23T04:04:16.000Z,117,No
https://huggingface.co/datasets/tarsur909/anthropic_hh_sft_processed,tarsur909,anthropic_hh_sft_processed,,"SFT, Preference Data",General NLP,"size_categories:100K<n<1M, format:parquet, modality:tabular, modality:text, library:datasets, library:dask, library:mlcroissant, library:polars, region:us",2025-07-23T04:03:22.000Z,157,No
https://huggingface.co/datasets/theGhoul21/dpo-dataset,theGhoul21,dpo-dataset,,"DPO, Preference Data",Preference Optimization,"language:it, size_categories:1K<n<10K, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2024-04-28T03:35:16.000Z,11,No
https://huggingface.co/datasets/theGhoul21/dpo-dataset-v2,theGhoul21,dpo-dataset-v2,,"DPO, Preference Data",Preference Optimization,"size_categories:1K<n<10K, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2024-04-29T08:55:03.000Z,110,No
https://huggingface.co/datasets/theGhoul21/dpo-dataset-v3,theGhoul21,dpo-dataset-v3,,"DPO, Preference Data",Preference Optimization,"size_categories:1K<n<10K, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2024-05-01T16:29:00.000Z,7,No
https://huggingface.co/datasets/therem/dpo_dataset,therem,dpo_dataset,,"DPO, Preference Data",Preference Optimization,"size_categories:1K<n<10K, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2023-12-07T08:54:29.000Z,19,No
https://huggingface.co/datasets/thesven/pihkal-tihkal-orpo-dpo-dataset,thesven,pihkal-tihkal-orpo-dpo-dataset,,"DPO, Preference Data",Preference Optimization,"size_categories:1K<n<10K, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us, chemistry",2024-04-26T19:06:51.000Z,27,No
https://huggingface.co/datasets/tlc4418/1.4b-policy_preference_data_gold_labelled,tlc4418,1.4b-policy_preference_data_gold_labelled,,Preference Data,"LLM Alignment, Preference Optimization","size_categories:10K<n<100K, format:json, modality:text, library:datasets, library:dask, library:mlcroissant, arxiv:2310.02743, region:us",2024-07-25T14:55:59.000Z,233,No
https://huggingface.co/datasets/tomekkorbak/hh-rlhf_with_features,tomekkorbak,hh-rlhf_with_features,,"RLHF, Preference Data","LLM Alignment, Preference Optimization","size_categories:10K<n<100K, format:parquet, modality:tabular, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2023-06-20T08:37:43.000Z,20,No
https://huggingface.co/datasets/tomekkorbak/hh-rlhf_with_features2,tomekkorbak,hh-rlhf_with_features2,,"RLHF, Preference Data","LLM Alignment, Preference Optimization","size_categories:10K<n<100K, format:parquet, modality:tabular, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2023-06-20T08:34:28.000Z,21,No
https://huggingface.co/datasets/tonyshelby/anthropic-hh-formatted,tonyshelby,anthropic-hh-formatted,,Preference Data,General NLP,"size_categories:100K<n<1M, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2025-04-12T17:09:00.000Z,78,No
https://huggingface.co/datasets/trl-internal-testing/Anthropic-hh-rlhf-processed,trl-internal-testing,Anthropic-hh-rlhf-processed,,"RLHF, Preference Data",LLM Alignment,"size_categories:1K<n<10K, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2024-03-13T13:42:42.000Z,14,No
https://huggingface.co/datasets/trl-internal-testing/tldr-preference-sft-trl-style,trl-internal-testing,tldr-preference-sft-trl-style,,"SFT, Preference Data","LLM Alignment, Preference Optimization","size_categories:100K<n<1M, format:parquet, modality:text, library:datasets, library:dask, library:mlcroissant, library:polars, region:us",2024-08-20T13:56:11.000Z,64,No
https://huggingface.co/datasets/uine/single-dpo-practice-dataset,uine,single-dpo-practice-dataset,,"DPO, Preference Data",Preference Optimization,"size_categories:1K<n<10K, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2024-05-09T07:20:18.000Z,33,No
https://huggingface.co/datasets/valerielucro/Preference-Dataset-sample,valerielucro,Preference-Dataset-sample,,Preference Data,"LLM Alignment, Preference Optimization","size_categories:n<1K, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2024-03-16T11:44:56.000Z,35,No
https://huggingface.co/datasets/vinhtran2611/lmsys_chatbot_arena_conversations_filtered,vinhtran2611,lmsys_chatbot_arena_conversations_filtered,,"Instruction Tuning, Chat/Conversation","Instruction Following, Chatbot Training","size_categories:n<1K, format:parquet, modality:tabular, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2024-06-14T07:04:17.000Z,74,No
https://huggingface.co/datasets/vinhtran2611/lmsys_chatbot_arena_conversations_filtered_formated,vinhtran2611,lmsys_chatbot_arena_conversations_filtered_formated,,"Instruction Tuning, Chat/Conversation","Instruction Following, Chatbot Training","size_categories:n<1K, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2024-06-14T07:04:21.000Z,20,No
https://huggingface.co/datasets/vwxyzjn/tldr-preference-sft-trl-style,vwxyzjn,tldr-preference-sft-trl-style,,"SFT, Preference Data","LLM Alignment, Preference Optimization","size_categories:n<1K, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2024-08-20T13:39:05.000Z,10,No
https://huggingface.co/datasets/weqweasdas/preference_dataset_mix2,weqweasdas,preference_dataset_mix2,,Preference Data,"LLM Alignment, Preference Optimization","size_categories:100K<n<1M, format:parquet, modality:tabular, modality:text, library:datasets, library:dask, library:mlcroissant, library:polars, region:us",2024-03-21T04:08:50.000Z,150,No
https://huggingface.co/datasets/weqweasdas/preference_dataset_mixture,weqweasdas,preference_dataset_mixture,,Preference Data,"LLM Alignment, Preference Optimization","size_categories:100K<n<1M, format:parquet, modality:tabular, modality:text, library:datasets, library:dask, library:mlcroissant, library:polars, region:us",2024-03-18T07:01:08.000Z,4,No
https://huggingface.co/datasets/weqweasdas/preference_dataset_mixture2_and_safe_pku,weqweasdas,preference_dataset_mixture2_and_safe_pku,,Preference Data,"LLM Alignment, Preference Optimization","size_categories:100K<n<1M, format:parquet, modality:tabular, modality:text, library:datasets, library:dask, library:mlcroissant, library:polars, region:us",2024-04-29T01:05:46.000Z,192,No
https://huggingface.co/datasets/weqweasdas/preference_dataset_mixture2_and_safe_pku150k,weqweasdas,preference_dataset_mixture2_and_safe_pku150k,,Preference Data,"LLM Alignment, Preference Optimization","size_categories:100K<n<1M, format:parquet, modality:tabular, modality:text, library:datasets, library:dask, library:mlcroissant, library:polars, region:us",2024-03-21T00:43:50.000Z,4,No
https://huggingface.co/datasets/weqweasdas/preference_dataset_mixture2_and_safe_pku30k_and_argilla_math_and_ultra_code_for_preference_model,weqweasdas,preference_dataset_mixture2_and_safe_pku30k_and_argilla_math_and_ultra_code_for_preference_model,,Preference Data,"LLM Alignment, Reasoning/Code, Preference Optimization","size_categories:100K<n<1M, format:parquet, modality:text, library:datasets, library:dask, library:mlcroissant, library:polars, region:us",2024-04-18T23:03:00.000Z,4,No
https://huggingface.co/datasets/weqweasdas/preference_dataset_mixture2_and_safe_pku30k_for_preference_model,weqweasdas,preference_dataset_mixture2_and_safe_pku30k_for_preference_model,,Preference Data,"LLM Alignment, Preference Optimization","size_categories:100K<n<1M, format:parquet, modality:text, library:datasets, library:dask, library:mlcroissant, library:polars, region:us",2024-04-17T19:00:54.000Z,42,No
https://huggingface.co/datasets/when2rl/OpenHermesPreferences_CamelAI,when2rl,OpenHermesPreferences_CamelAI,,Preference Data,"LLM Alignment, Preference Optimization","size_categories:10K<n<100K, format:parquet, modality:tabular, modality:text, library:datasets, library:dask, library:mlcroissant, library:polars, region:us",2024-04-19T22:09:48.000Z,21,No
https://huggingface.co/datasets/xswu/human_preference_dataset,xswu,human_preference_dataset,,Preference Data,"LLM Alignment, Preference Optimization","license:cc-by-4.0, region:us",2023-05-25T07:11:12.000Z,13,No
https://huggingface.co/datasets/yitingxie/rlhf-reward-datasets,yitingxie,rlhf-reward-datasets,,"RLHF, Preference Data",LLM Alignment,"size_categories:10K<n<100K, format:parquet, modality:text, library:datasets, library:pandas, library:mlcroissant, library:polars, region:us",2023-01-01T12:23:04.000Z,60,No
https://huggingface.co/datasets/zhengr/ultrachat_200k,zhengr,ultrachat_200k,,"SFT, Chat/Conversation",Chatbot Training,"task_categories:text-generation, language:en, license:mit, size_categories:100K<n<1M, format:parquet, modality:text, library:datasets, library:dask, library:mlcroissant, library:polars",2023-11-08T14:47:02.000Z,73,No
